generation,best_fitness,min_fitness,max_fitness,mean_fitness,std_fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5
30,5.02887,5.0358,inf,inf,nan,-795.934,166.326,449.386,53.4363,1034.5,4592.8
31,5.02887,5.02932,inf,inf,nan,-795.934,166.326,449.386,53.4363,1034.5,4592.8
32,5.02749,5.02749,inf,inf,nan,-795.939,166.6,449.386,53.2547,1035.48,4585.89
33,5.02749,5.03375,inf,inf,nan,-795.939,166.6,449.386,53.2547,1035.48,4585.89
34,5.02749,5.03027,inf,inf,nan,-795.939,166.6,449.386,53.2547,1035.48,4585.89
35,5.02749,5.0281,inf,inf,nan,-795.939,166.6,449.386,53.2547,1035.48,4585.89
36,5.02334,5.02334,inf,inf,nan,-795.696,166.266,449.386,53.3252,1036.56,4585.31
37,5.02334,5.02477,inf,inf,nan,-795.696,166.266,449.386,53.3252,1036.56,4585.31
38,5.0213,5.0213,inf,inf,nan,-795.92,166.527,449.386,53.3515,1036.85,4577.31
39,5.0213,5.03817,inf,inf,nan,-795.92,166.527,449.386,53.3515,1036.85,4577.31
40,5.01707,5.01707,inf,inf,nan,-795.776,166.48,449.386,53.2605,1037.71,4584.16
41,5.01325,5.01325,inf,inf,nan,-795.903,166.221,449.386,53.5393,1035.62,4585.23
42,5.01325,5.01765,inf,inf,nan,-795.903,166.221,449.386,53.5393,1035.62,4585.23
43,5.00844,5.00844,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
44,5.00844,5.01462,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
45,5.00844,5.02208,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
46,5.00844,5.03291,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
47,5.00844,5.02134,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
48,5.00844,5.01218,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
49,5.00844,5.01166,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
50,5.00844,5.015,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
51,5.00844,5.01321,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
52,5.00844,5.00856,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
53,5.00844,5.01488,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
54,5.00844,5.0107,inf,inf,nan,-795.739,165.868,449.386,53.6265,1033.08,4588.07
55,5.00689,5.00689,inf,inf,nan,-795.748,165.803,449.386,53.7205,1034.15,4584.84
56,4.99885,4.99885,inf,inf,nan,-795.516,165.673,449.386,53.6325,1034.06,4565.97
57,4.99885,5.00612,inf,inf,nan,-795.516,165.673,449.386,53.6325,1034.06,4565.97
58,4.99885,5.00505,inf,inf,nan,-795.516,165.673,449.386,53.6325,1034.06,4565.97
59,4.99885,5.00124,inf,inf,nan,-795.516,165.673,449.386,53.6325,1034.06,4565.97
60,4.99547,4.99547,inf,inf,nan,-795.689,165.777,449.386,53.6815,1034.25,4570.07
61,4.99547,4.99956,inf,inf,nan,-795.689,165.777,449.386,53.6815,1034.25,4570.07
62,4.99355,4.99355,inf,inf,nan,-795.6,165.598,449.386,53.7489,1034.02,4565.97
63,4.99355,4.99484,inf,inf,nan,-795.6,165.598,449.386,53.7489,1034.02,4565.97
64,4.99355,5.00029,inf,inf,nan,-795.6,165.598,449.386,53.7489,1034.02,4565.97
65,4.99355,4.99755,inf,inf,nan,-795.6,165.598,449.386,53.7489,1034.02,4565.97
66,4.98752,4.98752,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
67,4.98752,4.99619,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
68,4.98752,4.991,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
69,4.98752,4.99782,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
70,4.98752,4.98797,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
71,4.98752,4.98952,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
72,4.98752,4.98909,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
73,4.98752,4.99238,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
74,4.98752,4.98854,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
75,4.98752,4.98853,inf,inf,nan,-795.235,165.324,449.386,53.6778,1034.24,4566.86
76,4.98534,4.98534,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
77,4.98534,4.98575,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
78,4.98534,4.98785,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
79,4.98534,4.98539,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
80,4.98534,4.98798,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
81,4.98534,4.98541,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
82,4.98534,4.98583,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
83,4.98534,4.98617,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
84,4.98534,4.98547,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
85,4.98534,4.98601,inf,inf,nan,-795.119,165.201,449.386,53.6821,1034.18,4570.14
86,4.98472,4.98472,inf,inf,nan,-795.046,165.109,449.386,53.6996,1034.16,4569.65
87,4.98424,4.98424,inf,inf,nan,-795.075,165.134,449.386,53.7007,1034.17,4569.09
88,4.98343,4.98343,inf,inf,nan,-795.033,165.088,449.386,53.7063,1034.19,4566.24
89,4.98343,4.98502,inf,inf,nan,-795.033,165.088,449.386,53.7063,1034.19,4566.24
90,4.98325,4.98325,inf,inf,nan,-795.029,165.087,449.386,53.7043,1034.2,4566.25
91,4.98325,4.98389,inf,inf,nan,-795.029,165.087,449.386,53.7043,1034.2,4566.25
92,4.98325,4.9839,inf,inf,nan,-795.029,165.087,449.386,53.7043,1034.2,4566.25
93,4.97693,4.97693,inf,inf,nan,-793.952,164.019,449.386,53.7144,1034.31,4570.6
94,4.97242,4.97242,inf,inf,nan,-793.686,163.718,449.386,53.6791,1031.74,4563.66
95,4.9684,4.9684,inf,inf,nan,-793.382,163.433,449.386,53.6943,1033.9,4567.48
96,4.9684,4.97298,inf,inf,nan,-793.382,163.433,449.386,53.6943,1033.9,4567.48
97,4.96685,4.96685,inf,inf,nan,-793.373,163.43,449.386,53.7,1034.06,4566.07
98,4.96344,4.96344,inf,inf,nan,-793.057,163.088,449.386,53.7164,1033.74,4565.95
99,4.96344,4.96419,inf,inf,nan,-793.057,163.088,449.386,53.7164,1033.74,4565.95
100,4.96344,4.96596,inf,inf,nan,-793.057,163.088,449.386,53.7164,1033.74,4565.95
101,4.96344,4.96382,inf,inf,nan,-793.057,163.088,449.386,53.7164,1033.74,4565.95
102,4.9631,4.9631,inf,inf,nan,-791.971,162.02,449.386,53.7118,1033.43,4565.88
103,4.95765,4.95765,inf,inf,nan,-791.411,161.405,449.386,53.7563,1033.63,4567.04
104,4.95507,4.95507,inf,inf,nan,-791.736,161.741,449.386,53.7349,1033.65,4565.14
105,4.95507,4.96077,inf,inf,nan,-791.736,161.741,449.386,53.7349,1033.65,4565.14
106,4.9547,4.9547,inf,inf,nan,-791.719,161.723,449.386,53.7334,1033.5,4566.75
107,4.9547,4.95575,inf,inf,nan,-791.719,161.723,449.386,53.7334,1033.5,4566.75
108,4.9547,4.95612,inf,inf,nan,-791.719,161.723,449.386,53.7334,1033.5,4566.75
109,4.95101,4.95101,inf,inf,nan,-791.341,161.3,449.386,53.7689,1033.63,4566.05
110,4.95101,4.95435,inf,inf,nan,-791.341,161.3,449.386,53.7689,1033.63,4566.05
111,4.94999,4.94999,inf,inf,nan,-790.155,160.077,449.386,53.7862,1032.78,4563.1
112,4.94999,4.95122,inf,inf,nan,-790.155,160.077,449.386,53.7862,1032.78,4563.1
113,4.94999,4.95219,inf,inf,nan,-790.155,160.077,449.386,53.7862,1032.78,4563.1
114,4.94999,4.95726,inf,inf,nan,-790.155,160.077,449.386,53.7862,1032.78,4563.1
115,4.94714,4.94714,inf,inf,nan,-790.056,160.016,449.386,53.7756,1033.43,4564.31
116,4.94714,4.95079,inf,inf,nan,-790.056,160.016,449.386,53.7756,1033.43,4564.31
117,4.94714,4.94786,inf,inf,nan,-790.056,160.016,449.386,53.7756,1033.43,4564.31
118,4.94714,4.94923,inf,inf,nan,-790.056,160.016,449.386,53.7756,1033.43,4564.31
119,4.94643,4.94643,inf,inf,nan,-789.844,159.906,449.386,53.6861,1033.73,4567.81
120,4.94628,4.94628,inf,inf,nan,-789.631,159.709,449.386,53.6931,1034.33,4567.97
121,4.94628,4.94753,inf,inf,nan,-789.631,159.709,449.386,53.6931,1034.33,4567.97
122,4.94064,4.94064,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
123,4.94064,4.94178,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
124,4.94064,4.95057,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
125,4.94064,4.94611,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
126,4.94064,4.94811,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
127,4.94064,4.94288,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
128,4.94064,4.94605,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
129,4.94064,4.94688,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
130,4.94064,4.94403,inf,inf,nan,-789.862,159.696,449.386,53.8469,1032.52,4563.88
131,4.94015,4.94015,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
132,4.94015,4.94249,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
133,4.94015,4.94197,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
134,4.94015,4.9437,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
135,4.94015,4.94175,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
136,4.94015,4.94419,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
137,4.94015,4.94403,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
138,4.94015,4.94546,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
139,4.94015,4.94144,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
140,4.94015,4.94114,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
141,4.94015,4.94359,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
142,4.94015,4.94121,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
143,4.94015,4.94363,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
144,4.94015,4.94121,inf,inf,nan,-789.168,158.974,449.386,53.8715,1032.71,4563.43
145,4.93944,4.93944,inf,inf,nan,-789.168,158.964,449.386,53.8773,1032.65,4564.72
146,4.93944,4.94155,inf,inf,nan,-789.168,158.964,449.386,53.8773,1032.65,4564.72
147,4.93927,4.93927,inf,inf,nan,-788.834,158.584,449.386,53.9138,1032.47,4564.13
148,4.93927,4.94178,inf,inf,nan,-788.834,158.584,449.386,53.9138,1032.47,4564.13
149,4.93927,4.94046,inf,inf,nan,-788.834,158.584,449.386,53.9138,1032.47,4564.13
150,4.93917,4.93917,inf,inf,nan,-789.041,158.817,449.386,53.8875,1032.19,4563.72
151,4.93917,4.94091,inf,inf,nan,-789.041,158.817,449.386,53.8875,1032.19,4563.72
152,4.93917,4.93996,inf,inf,nan,-789.041,158.817,449.386,53.8875,1032.19,4563.72
153,4.93877,4.93877,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
154,4.93877,4.94206,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
155,4.93877,4.93963,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
156,4.93877,4.94102,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
157,4.93877,4.9405,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
158,4.93877,4.94046,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
159,4.93877,4.93937,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
160,4.93877,4.93986,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
161,4.93877,4.93963,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
162,4.93877,4.93938,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
163,4.93877,4.93961,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
164,4.93877,4.93963,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
165,4.93877,4.9396,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
166,4.93877,4.93928,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
167,4.93877,4.93953,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
168,4.93877,4.93945,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
169,4.93877,4.93942,inf,inf,nan,-788.983,158.791,449.386,53.8606,1032.26,4563.89
170,4.93832,4.93832,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
171,4.93832,4.93919,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
172,4.93832,4.93904,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
173,4.93832,4.93844,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
174,4.93832,4.93862,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
175,4.93832,4.93943,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
176,4.93832,4.93861,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
177,4.93832,4.93839,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
178,4.93832,4.93837,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
179,4.93832,4.93905,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
180,4.93832,4.93875,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
181,4.93832,4.93881,inf,inf,nan,-788.954,158.768,449.386,53.8614,1032.58,4564.14
182,4.93824,4.93824,inf,inf,nan,-788.952,158.768,449.386,53.8606,1032.65,4564.14
183,4.93802,4.93802,inf,inf,nan,-788.952,158.767,449.386,53.8631,1032.71,4564.5
184,4.93802,4.93811,inf,inf,nan,-788.952,158.767,449.386,53.8631,1032.71,4564.5
185,4.938,4.938,inf,inf,nan,-788.954,158.77,449.386,53.8617,1032.71,4564.43
186,4.938,4.93825,inf,inf,nan,-788.954,158.77,449.386,53.8617,1032.71,4564.43
187,4.938,4.93816,inf,inf,nan,-788.954,158.77,449.386,53.8617,1032.71,4564.43
188,4.938,4.93858,inf,inf,nan,-788.954,158.77,449.386,53.8617,1032.71,4564.43
189,4.93799,4.93799,inf,inf,nan,-788.955,158.77,449.386,53.8618,1032.71,4564.35
190,4.93799,4.93801,inf,inf,nan,-788.955,158.77,449.386,53.8618,1032.71,4564.35
191,4.93779,4.93779,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
192,4.93779,4.93796,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
193,4.93779,4.93803,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
194,4.93779,4.93857,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
195,4.93779,4.9386,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
196,4.93779,4.93807,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
197,4.93779,4.93806,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
198,4.93779,4.93831,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
199,4.93779,4.93851,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
200,4.93779,4.93835,inf,inf,nan,-788.764,158.567,449.386,53.871,1032.65,4564.46
